DateTime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month
2004-10-26 03:00:00,-0.812837305315509,904,275,-0.6799759082530664,787,126,820,45,1319,852,-0.6948563928065268,1.7756348259014438,0.6066828683162014,3,1,10
2004-10-26 04:00:00,-0.8474045937727813,851,275,-0.8354160463223518,726,124,897,42,1277,799,-0.7325125796446809,1.712076238210575,0.4956440145554381,4,1,10
2004-10-26 05:00:00,-0.8819718822300535,902,275,-0.6281625288966379,809,138,835,46,1355,834,-0.7576167042034501,1.7987470396072147,0.5269417306889862,5,1,10
2004-10-26 06:00:00,-0.5362989976573316,981,275,-0.2784222182407461,923,228,730,54,1425,956,-0.6446481436889883,1.660073757372591,0.6028727115695084,6,1,10
2004-10-26 07:00:00,0.5698542329753785,1267,275,1.0298656105090718,1260,383,572,82,1776,1259,-0.581887832292065,1.5965151696817224,0.679348000556701,7,1,10
2004-10-26 08:00:00,1.6068728866935442,1392,275,1.84592633537282,1429,581,469,93,1990,1494,-0.5693357700126801,1.5965151696817224,0.7117343329035903,8,1,10
2004-10-26 09:00:00,1.1229308482917333,1308,275,1.1464457140610362,1285,545,522,95,1781,1458,-0.393606898101295,1.2902783380802618,0.7691588381573182,9,1,10
2004-10-26 10:00:00,0.846392540633556,1313,275,1.3018858521303214,1318,593,511,120,1820,1491,-0.31829452442498685,1.1169367352869828,0.7422155868771335,10,1,10
2004-10-26 11:00:00,0.9155271175481003,1350,275,1.2112124382565717,1299,602,518,132,1784,1560,-0.09235740339606285,0.7933657434061954,0.825494727197706,11,1,10
2004-10-26 12:00:00,1.537738309779,1477,275,2.0661331976376407,1471,624,455,146,2031,1750,0.2214441535885537,0.3600117364229975,0.914761256691653,12,1,10
2004-10-26 13:00:00,1.2612000021208223,1409,275,1.6645795076253205,1393,546,484,157,1874,1709,0.472485399176247,-0.0675642171337576,0.8170579515443144,13,1,10
2004-10-26 14:00:00,1.6068728866935442,1495,275,2.027273163120319,1465,597,451,158,2043,1786,0.5101415860144006,0.0017724239835538087,0.9705528376253698,14,1,10
2004-10-26 15:00:00,2.159949502009899,1606,275,2.6101736808801395,1573,688,419,175,2165,1900,0.5101415860144006,0.09999933223307882,1.1284021885597886,15,1,10
2004-10-26 16:00:00,2.505622386582621,1669,275,2.856287232823174,1615,760,404,166,2232,1963,0.3971730254999388,0.3889020035552107,1.3159163313077444,16,1,10
2004-10-26 17:00:00,4.303121386360775,1822,275,4.553175406746206,1890,918,347,187,2641,2161,0.2967565272648614,0.6026899803335884,1.3972903932549707,17,1,10
2004-10-26 18:00:00,5.063601732420763,1908,275,5.356282786770847,2007,952,325,180,2775,2372,0.20889209130916886,0.7644754762739822,1.4160690229350996,18,1,10
2004-10-26 19:00:00,2.7821606942407984,1664,275,3.3485143367092447,1699,685,385,134,2305,2062,0.1712359044710148,0.735585209141769,1.2778147638408157,19,1,10
2004-10-26 20:00:00,1.952545771266266,1465,275,1.7163928869817486,1404,561,468,127,1962,1736,0.2214441535885537,0.5795777666278176,1.2119534829336962,20,1,10
2004-10-26 21:00:00,-0.052356959255520856,1076,275,-0.12298208017146066,972,239,691,95,1506,1192,0.02061115711839893,0.5275752857898339,0.740854816610457,21,1,10
2004-10-26 22:00:00,-0.5362989976573316,1055,275,-0.36909563211449575,895,175,758,79,1468,1043,-0.13001359023421694,0.8915926516557203,0.856792443331254,22,1,10
2004-10-26 23:00:00,-0.39802984382824275,1075,275,-0.42090901147092424,878,169,734,78,1495,948,-0.393606898101295,1.7640787190485583,1.2190294883204114,23,1,10
2004-10-27 00:00:00,-0.12149153617006529,1135,275,-0.2007021492061035,948,215,685,80,1569,992,-0.40615896038067945,1.8623056272980834,1.2753653773607991,0,2,10
2004-10-27 01:00:00,-0.6745681514864204,998,275,-0.6540692185748522,799,115,786,67,1435,867,-0.4312630849394491,1.9085300547096242,1.27645399357414,1,2,10
2004-10-27 02:00:00,-0.9511064591445978,953,275,-0.8224627014832446,734,94,861,61,1401,825,-0.4312630849394491,1.8911958944302965,1.2617576746940387,2,2,10
2004-10-27 03:00:00,-1.0893756129736865,926,275,-0.8872294256787802,708,87,874,56,1381,803,-0.45636720949821835,1.9374203218418375,1.2193016423737466,3,2,10
2004-10-27 04:00:00,-1.0548083245164144,895,275,-0.9908561843916371,656,80,946,51,1343,786,-0.48147133405698755,1.8911958944302965,1.1281300345064533,4,2,10
2004-10-27 05:00:00,-1.0202410360591423,967,275,-0.7317892876094949,767,132,833,56,1416,866,-0.5065754586157568,1.9085300547096242,1.107990634559648,5,2,10
2004-10-27 06:00:00,-0.32889526691369847,1164,275,-0.03230866629771098,997,295,641,68,1606,1113,-0.40615896038067945,1.7640787190485583,1.1831051532801646,6,2,10
2004-10-27 07:00:00,0.846392540633556,1421,275,1.2759791624521073,1313,517,502,101,1983,1384,-0.35595071126314093,1.5849590628288368,1.1297629588264644,7,2,10
2004-10-27 08:00:00,1.883411194351722,1465,275,2.2992934047415687,1515,555,454,119,2119,1516,-0.35595071126314093,1.5329565819908528,1.0628130617060043,8,2,10
2004-10-27 09:00:00,0.36245050223174546,1189,275,0.2526649201626453,1075,429,614,108,1652,1222,-0.3308465867043717,1.486732154579312,1.079686613012787,9,2,10
2004-10-27 10:00:00,0.7081233868044674,1278,275,0.6930786446922873,1182,561,585,132,1734,1354,-0.14256565251360176,0.9898195599052454,0.946603280931872,10,2,10
2004-10-27 11:00:00,0.36245050223174546,1169,275,0.5376385066230018,1144,427,611,130,1666,1291,0.02061115711839893,0.5564655529220471,0.786848851624107,11,2,10
2004-10-27 12:00:00,0.7081233868044674,1214,275,0.783752058566037,1203,445,580,129,1739,1308,-0.017045029719755144,0.5969119269071458,0.7528295949572059,12,2,10
2004-10-27 13:00:00,1.3303345790353664,1351,275,1.4314193005213924,1345,538,502,117,1923,1420,-0.16766977707237102,1.0880464681547695,1.002667015918924,13,2,10
2004-10-27 14:00:00,0.9846616944626448,1340,275,1.016912265669965,1256,556,537,119,1842,1297,-0.29319039986621764,1.6138493299610501,1.2707387584541006,14,2,10
2004-10-27 15:00:00,0.4315850791462896,1157,275,0.4858251272665734,1131,370,623,113,1675,1157,-0.15511771479298617,1.2382758572422785,1.1700417587200744,15,2,10
2004-10-27 16:00:00,-0.052356959255520856,1118,275,0.34333833403639524,1096,257,647,102,1649,1130,-0.11746152795483254,0.9840415064788022,1.004299940238935,16,2,10
2004-10-27 17:00:00,0.15504677148811216,1150,275,0.6542186101749659,1173,266,608,101,1711,1195,-0.10490946567544769,0.8684804379499494,0.8834635405581043,17,2,10
2004-10-27 18:00:00,0.9846616944626448,1247,275,1.2889325072912141,1315,403,544,116,1874,1341,-0.20532596391052507,1.0476000941696717,0.8752989189580483,18,2,10
2004-10-27 19:00:00,0.293315925317201,1194,275,0.7578453688878228,1198,275,587,101,1732,1228,-0.19277390163114025,1.1111586818605403,0.9800782294921021,19,2,10
2004-10-27 20:00:00,0.4315850791462896,1184,275,0.5894518859794303,1157,338,586,94,1685,1273,-0.3308465867043717,1.3365027654918036,0.9253752647717259,20,2,10
2004-10-27 21:00:00,-0.5362989976573316,990,275,-0.3561422872753887,898,176,748,75,1442,1006,-0.3810548358219102,1.3249466586389183,0.8219567245043481,21,2,10
2004-10-27 22:00:00,-0.7437027284009646,933,275,-0.6411158737357451,803,159,842,69,1369,898,-0.40615896038067945,1.249831964095164,0.7057469437302158,22,2,10
2004-10-27 23:00:00,-0.6054335745718759,968,275,-0.4856757356664598,858,147,796,60,1388,894,-0.6069919568508342,1.5965151696817224,0.6382527385030853,23,2,10
2004-10-28 00:00:00,-0.8819718822300535,861,275,-0.8095093566441375,735,99,925,58,1287,789,-0.49402339633637243,1.3711710860504591,0.6458730519964708,0,3,10
2004-10-28 01:00:00,-0.812837305315509,904,275,-0.7188359427703878,774,98,878,51,1329,805,-0.6446481436889883,1.6196273833874923,0.583277619729374,1,3,10
2004-10-28 02:00:00,-0.8819718822300535,866,275,-0.8224627014832446,734,109,899,45,1299,770,-0.7576167042034501,1.758300665622116,0.488023701062052,2,3,10
2004-10-28 03:00:00,-1.0202410360591423,881,275,-0.8483693911614588,724,110,913,43,1277,776,-0.7576167042034501,1.8160811998865425,0.519865725302271,3,3,10
2004-10-28 04:00:00,-0.98567374760187,838,275,-0.9001827705178873,700,112,936,41,1268,744,-0.7827208287622195,1.8276373067394278,0.48448569836869476,4,3,10
2004-10-28 05:00:00,-0.9511064591445978,905,275,-0.7188359427703878,776,163,851,48,1327,825,-0.7074084550859115,1.7178542916370174,0.5459925144224509,5,3,10
2004-10-28 06:00:00,-0.39802984382824275,1055,275,-0.09707539049324652,977,326,703,61,1506,1013,-0.6697522682477575,1.6716298642254765,0.5786510008226754,6,3,10
2004-10-28 07:00:00,0.846392540633556,1328,275,1.1982590934174644,1296,640,527,88,1829,1341,-0.6446481436889883,1.6254054368139355,0.5938916278094464,7,3,10
2004-10-28 08:00:00,1.537738309779,1401,275,1.949553094085677,1449,736,477,102,1969,1528,-0.6069919568508342,1.6254054368139355,0.6464173601031412,8,3,10
2004-10-28 09:00:00,0.9155271175481003,1291,275,1.1982590934174644,1296,667,529,97,1752,1432,-0.5191275208951417,1.4751760477264264,0.683158157303394,9,3,10
2004-10-28 10:00:00,0.846392540633556,1316,275,1.2759791624521073,1314,677,526,116,1780,1499,-0.2806383375868328,1.0418220407432286,0.7269749598903619,10,3,10
2004-10-28 11:00:00,0.15504677148811216,1116,275,0.18789819596710977,1057,425,639,112,1532,1236,-0.05470121655790922,0.5680216597749326,0.6494110546898287,11,3,10
2004-10-28 12:00:00,0.08591219457356772,1139,275,0.3044782995190738,1088,349,625,101,1580,1180,-0.02959709199913954,0.5217972323633912,0.6575756762898846,12,3,10
2004-10-28 13:00:00,0.293315925317201,1165,275,0.4858251272665734,1131,332,609,99,1640,1196,0.09592353079470708,0.30800925558501385,0.6241007277296544,13,3,10
2004-10-28 14:00:00,0.500719656060834,1260,275,0.8744254724397866,1224,412,571,113,1731,1301,0.07081940623593741,0.42357032411386664,0.7182660301836351,14,3,10
2004-10-28 15:00:00,1.537738309779,1475,275,1.9625064389247837,1451,631,455,122,1991,1646,-0.017045029719755144,0.8511462776706217,1.0418571995991934,15,3,10
2004-10-28 16:00:00,1.952545771266266,1521,275,2.0531798527985337,1470,677,446,139,1977,1720,0.05826734395655301,0.7875876899797526,1.1123450994130115,16,3,10
2004-10-28 17:00:00,2.989564424984432,1633,275,3.180120853800852,1671,761,398,149,2271,1852,-0.004492967440370304,0.9089268119350481,1.1284021885597886,17,3,10
2004-10-28 18:00:00,2.574756963497166,1463,275,2.260433370224247,1508,650,468,136,2092,1670,-0.06725327883729362,1.0649342544489995,1.1648708317067062,18,3,10
2004-10-28 19:00:00,0.36245050223174546,1140,275,0.44696509274925195,1122,262,619,103,1602,1208,-0.14256565251360176,0.9378170790672613,0.8758432270647187,19,3,10
2004-10-28 20:00:00,0.2241813484026566,1147,275,0.21380488564532413,1065,292,651,112,1562,1160,-0.18022183935175584,0.9089268119350481,0.7909311624241346,20,3,10
2004-10-28 21:00:00,-0.4671644207427872,988,275,-0.5374891150228883,839,177,805,88,1382,937,-0.09235740339606285,0.7240291022888835,0.7555511354905583,21,3,10
2004-10-28 22:00:00,-0.812837305315509,924,275,-0.7706493221268162,754,103,890,63,1327,783,-0.05470121655790922,0.7009168885831131,0.7857602354107657,22,3,10
2004-10-28 23:00:00,-0.6745681514864204,950,275,-0.6929292530921735,782,127,862,69,1331,807,-0.09235740339606285,0.8280340639648512,0.861963370344623,23,3,10
2004-10-29 00:00:00,-0.812837305315509,926,275,-0.8354160463223518,727,119,925,65,1326,729,-0.11746152795483254,0.9609292927730322,0.9604831376519671,0,4,10
2004-10-29 01:00:00,-0.9511064591445978,879,275,-1.0167628740698513,645,83,1023,50,1288,612,-0.3308465867043717,1.5271785285644104,1.106357710239637,1,4,10
2004-10-29 02:00:00,-1.0893756129736865,864,275,-1.0685762534262797,621,65,1073,43,1286,574,-0.30574246214560247,1.4751760477264264,1.1123450994130115,2,4,10
2004-10-29 03:00:00,-1.0893756129736865,868,275,-1.1074362879436008,596,74,1092,50,1276,579,-0.2680862753074484,1.4578418874470986,1.1670480641333876,3,4,10
2004-10-29 04:00:00,-0.9165391706873256,894,275,-1.0426695637480654,636,84,1010,56,1308,687,-0.3308465867043717,1.6369615436668201,1.2331814990938423,4,4,10
2004-10-29 05:00:00,-0.7437027284009646,1009,275,-0.6022558392184238,816,200,799,69,1430,856,-0.29319039986621764,1.6254054368139355,1.2889730800275592,5,4,10
2004-10-29 06:00:00,-0.6054335745718759,1069,275,-0.39500232179271,889,242,738,91,1469,976,-0.19277390163114025,1.3480588723446882,1.2160357937337245,6,4,10
2004-10-29 07:00:00,0.500719656060834,1311,275,0.667171955014073,1178,366,574,111,1769,1208,-0.07980534111667846,1.076490361301885,1.1613328290133482,7,4,10
2004-10-29 08:00:00,1.0537962713771893,1370,275,1.5609527489124635,1372,404,485,124,1945,1400,-0.004492967440370304,0.9493731859201467,1.174668377626773,8,4,10
2004-10-29 09:00:00,0.5698542329753785,1246,275,0.7578453688878228,1197,429,566,119,1746,1278,0.13357971763286072,0.7818096365533099,1.2642070611740557,9,4,10
2004-10-29 10:00:00,-0.5362989976573316,1039,275,-0.3043289079189602,917,169,735,77,1467,934,0.3344127141030155,0.544909446069162,1.3986511635216465,10,4,10
2004-10-29 11:00:00,0.293315925317201,1296,275,0.4081050582319308,1113,419,604,101,1736,1073,-0.13001359023421694,1.8911958944302965,1.9492188134187651,11,4,10
2004-10-29 12:00:00,1.399469155949911,1523,275,1.8329729905337124,1428,603,458,116,2114,1363,-0.07980534111667846,2.2089888328846414,2.408070547341921,12,4,10
2004-10-29 13:00:00,2.0216803481808103,1424,275,1.509139369556035,1361,589,484,137,1983,1346,-0.07980534111667846,1.9605325355476084,2.1250303318733077,13,4,10
2004-10-29 14:00:00,2.298218655838988,1513,275,1.9884131286029982,1457,706,463,163,2125,1393,-0.14256565251360176,1.9605325355476084,1.9848709944056773,14,4,10
2004-10-29 15:00:00,1.6068728866935442,1338,275,0.9521455414744295,1244,592,558,144,1847,1255,-0.07980534111667846,1.781412879327886,1.9388769593920279,15,4,10
2004-10-29 16:00:00,0.36245050223174546,1214,275,0.4081050582319308,1113,305,616,118,1664,1213,-0.09235740339606285,1.567624902549509,1.6694444465901748,16,4,10
2004-10-29 17:00:00,0.6389888098899229,1290,275,1.0039589208308577,1253,371,550,135,1807,1332,-0.07980534111667846,1.388505246329787,1.501525395682354,17,4,10
2004-10-29 18:00:00,1.399469155949911,1353,275,1.3148391969694282,1323,465,519,129,1860,1430,-0.10490946567544769,1.4462857805942133,1.5115950956557567,18,4,10
2004-10-29 19:00:00,0.6389888098899229,1130,275,0.27857160984085966,1082,390,647,128,1591,1102,-0.31829452442498685,1.538734635417296,1.145003585813236,19,4,10
2004-10-29 20:00:00,-0.32889526691369847,969,275,-0.5245357701837811,843,227,828,103,1375,895,-0.24298215074867915,1.2787222312273772,1.0568256725326297,20,4,10
2004-10-29 21:00:00,-0.259760689999154,1038,275,-0.4856757356664598,856,284,801,116,1415,905,-0.4438151472188335,1.6196273833874923,0.9642932943986602,21,4,10
2004-10-29 22:00:00,-0.32889526691369847,1020,275,-0.4468157011491385,869,211,793,95,1410,869,-0.46891927177760273,1.712076238210575,1.0083822510389633,22,4,10
2004-10-29 23:00:00,-0.052356959255520856,1097,275,-0.21365549404521056,944,297,716,107,1489,982,-0.4438151472188335,1.7929689861807716,1.1411934290665429,23,4,10
2004-10-30 00:00:00,0.15504677148811216,1123,275,-0.11002873533235359,973,351,690,108,1520,999,-0.4438151472188335,1.8276373067394278,1.1613328290133482,0,5,10
2004-10-30 01:00:00,-0.259760689999154,1023,275,-0.49862908050556687,851,259,782,94,1413,881,-0.49402339633637243,1.8680836807245256,1.0875790805595076,1,5,10
2004-10-30 02:00:00,-0.4671644207427872,1015,275,-0.5504424598619954,833,214,786,84,1400,868,-0.49402339633637243,1.9143081081360673,1.1251363399197658,2,5,10
2004-10-30 03:00:00,-0.5362989976573316,979,275,-0.6281625288966379,805,194,809,78,1383,843,-0.5065754586157568,1.9200861615625098,1.1000981670129273,3,5,10
2004-10-30 04:00:00,-0.6745681514864204,931,275,-0.6929292530921735,784,173,826,72,1372,833,-0.49402339633637243,1.8218592533129847,1.0511104374125906,4,5,10
2004-10-30 05:00:00,-0.812837305315509,922,275,-0.6929292530921735,783,192,857,76,1367,825,-0.5191275208951417,1.8160811998865425,0.9945023943188676,5,5,10
2004-10-30 06:00:00,-0.5362989976573316,989,275,-0.38204897695360296,891,237,762,82,1453,901,-0.5065754586157568,1.7756348259014438,0.9803503835454372,6,5,10
2004-10-30 07:00:00,0.15504677148811216,1149,275,0.3692450237146094,1103,413,622,94,1662,1090,-0.5065754586157568,1.8218592533129847,1.0176354888523604,7,5,10
2004-10-30 08:00:00,0.6389888098899229,1202,275,0.6024052308185374,1160,455,585,102,1723,1165,-0.49402339633637243,1.8276373067394278,1.0551927482126187,8,5,10
2004-10-30 09:00:00,0.5698542329753785,1206,275,0.4728717824274663,1131,493,592,106,1675,1201,-0.4312630849394491,1.7929689861807716,1.1477251263465877,9,5,10
2004-10-30 10:00:00,0.36245050223174546,1224,275,0.45991843758835926,1126,482,596,108,1656,1231,-0.35595071126314093,1.6369615436668201,1.178478534373466,10,5,10
2004-10-30 11:00:00,1.2612000021208223,1371,275,1.2371191279347857,1305,599,521,152,1845,1461,0.045715281677168165,0.932039025640819,1.2625741368540442,11,5,10
2004-10-30 12:00:00,1.0537962713771893,1327,275,1.0298656105090718,1259,481,539,160,1826,1434,0.19634002902978404,0.7240291022888835,1.329524033974505,12,5,10
2004-10-30 13:00:00,0.846392540633556,1301,275,0.8485187827615726,1218,406,553,133,1806,1399,0.2214441535885537,0.7413632625682117,1.4206956418417982,13,5,10
2004-10-30 14:00:00,0.846392540633556,1301,275,0.7967054034051438,1208,419,560,147,1781,1417,0.34696477638240036,0.5217972323633912,1.3809611500548584,14,5,10
2004-10-30 15:00:00,0.7081233868044674,1314,275,0.7319386792096083,1191,387,564,135,1777,1395,0.3344127141030155,0.5795777666278176,1.432670420188547,15,5,10
2004-10-30 16:00:00,1.192065425206278,1394,275,1.0816789898655006,1272,461,526,135,1869,1442,0.2591003404267073,0.7702535297004248,1.5344560361359139,16,5,10
2004-10-30 17:00:00,1.0537962713771893,1385,275,1.0298656105090718,1260,493,528,129,1850,1425,0.18378796675039963,0.9262609722143759,1.545614352322657,17,5,10
2004-10-30 18:00:00,1.4686037328644552,1440,275,1.509139369556035,1362,532,486,117,1968,1496,0.09592353079470708,1.1400489489927537,1.613652865656458,18,5,10
2004-10-30 19:00:00,1.883411194351722,1493,275,1.8847863698901413,1437,581,470,116,2015,1551,0.045715281677168165,1.1053806284340981,1.4639681363220958,19,5,10
2004-10-30 20:00:00,1.2612000021208223,1319,275,0.9003321621180008,1230,494,551,109,1785,1381,-0.004492967440370304,1.0129317736110155,1.2587639801073516,20,5,10
2004-10-30 21:00:00,0.4315850791462896,1187,275,0.39515171339282373,1110,392,612,96,1658,1229,-0.05470121655790922,0.9551512393465891,1.0894841589328543,21,5,10
2004-10-30 22:00:00,0.15504677148811216,1119,275,-0.0711687008150324,984,311,688,90,1539,1082,-0.09235740339606285,1.0649342544489995,1.1354781939465037,22,5,10
2004-10-30 23:00:00,-0.19062611308460972,1100,275,-0.2784222182407461,924,236,744,82,1494,963,-0.16766977707237102,1.2556100175216063,1.179839304640142,23,5,10
2004-10-31 00:00:00,-0.12149153617006529,1076,275,-0.36909563211449575,895,270,757,86,1492,939,-0.19277390163114025,1.2787222312273772,1.14364281554656,0,6,10
2004-10-31 01:00:00,-0.4671644207427872,972,275,-0.6540692185748522,799,199,833,72,1425,825,-0.14256565251360176,1.1747172695514092,1.1395605047465318,1,6,10
2004-10-31 02:00:00,-0.6054335745718759,973,275,-0.5633958047011024,828,146,818,61,1445,811,-0.14256565251360176,1.151605055845639,1.1180603345330506,2,6,10
2004-10-31 03:00:00,-0.812837305315509,918,275,-0.7965560118050304,742,110,905,53,1386,720,-0.11746152795483254,1.1631611626985245,1.1694974506134042,3,6,10
2004-10-31 04:00:00,-0.98567374760187,844,275,-1.0426695637480654,630,74,1035,45,1320,627,-0.30574246214560247,1.4982882614321973,1.1444592777065656,4,6,10
2004-10-31 05:00:00,-1.1585101898882308,817,275,-1.120389632782708,588,55,1134,37,1310,589,-0.24298215074867915,1.3307247120653605,1.1085349426663185,5,6,10
2004-10-31 06:00:00,-1.2276447668027755,791,275,-1.236969736334672,519,43,1291,31,1295,540,-0.3433986489837561,1.7756348259014438,1.3194543340011022,6,6,10
2004-10-31 07:00:00,-1.2276447668027755,819,275,-1.2110630466564578,537,46,1264,30,1315,551,-0.05470121655790922,1.3249466586389183,1.485468306535577,7,6,10
2004-10-31 08:00:00,-0.8819718822300535,972,275,-0.7965560118050304,743,139,944,41,1477,742,-0.02959709199913954,1.296056391506705,1.52955726317588,8,6,10
2004-10-31 09:00:00,-0.6054335745718759,997,275,-0.6540692185748522,797,169,812,64,1470,824,-0.19277390163114025,1.4925102080057542,1.3649040609080814,9,6,10
2004-10-31 10:00:00,-0.052356959255520856,1194,275,-0.019355321458603917,1000,254,653,74,1642,1059,0.1712359044710148,0.932039025640819,1.5320066496558966,10,6,10
2004-10-31 11:00:00,0.15504677148811216,1240,275,0.03245805789782456,1014,303,628,77,1643,1144,0.2716524027060922,0.9435951324937036,1.7622489787774798,11,6,10
2004-10-31 12:00:00,-0.12149153617006529,1117,275,-0.2784222182407461,922,259,717,83,1585,994,0.4348292123380929,0.5275752857898339,1.5940577738163237,12,6,10
2004-10-31 13:00:00,-0.259760689999154,1141,275,-0.25251552856253173,932,226,689,71,1595,1014,0.14613177991224555,1.0822684147283272,1.650665816910046,13,6,10
2004-10-31 14:00:00,-0.4671644207427872,1062,275,-0.42090901147092424,880,161,719,62,1580,924,0.2591003404267073,1.007153720184573,1.8430787326180356,14,6,10
2004-10-31 15:00:00,-0.39802984382824275,1160,275,0.11017812693246717,1036,182,622,62,1727,1023,0.2967565272648614,0.9031487585086053,1.7910973084310118,15,6,10
2004-10-31 16:00:00,0.016777617659023584,1169,275,-0.08412204565413946,983,289,672,79,1633,1033,0.2716524027060922,0.8106999036855231,1.5981400846163518,16,6,10
2004-10-31 17:00:00,0.08591219457356772,1185,275,0.006551368219610438,1006,340,666,93,1638,1065,0.19634002902978404,0.8627023845235071,1.4974430848823257,17,6,10
2004-10-31 18:00:00,3.058699001898976,1571,275,2.5324536118454963,1559,544,440,106,2277,1516,0.10847559307409148,1.0591562010225564,1.5516017414960315,18,6,10
2004-10-31 19:00:00,1.745142040522633,1464,275,1.509139369556035,1362,543,487,100,1987,1648,0.045715281677168165,1.272944177800934,1.6601912087767783,19,6,10
2004-10-31 20:00:00,1.3303345790353664,1423,275,1.2759791624521073,1314,501,508,89,1912,1466,-0.004492967440370304,1.3076124983595905,1.5858931522162671,20,6,10
2004-10-31 21:00:00,1.3303345790353664,1318,275,0.8744254724397866,1226,521,543,83,1848,1365,-0.10490946567544769,1.4405077271677709,1.5211204875224884,21,6,10
2004-10-31 22:00:00,0.36245050223174546,1229,275,0.4081050582319308,1114,352,598,76,1723,1247,-0.14256565251360176,1.4693979942999842,1.4511768958153413,22,6,10
2004-10-31 23:00:00,0.293315925317201,1187,275,0.3692450237146094,1105,321,611,68,1700,1183,-0.11746152795483254,1.4058394066091147,1.4438287363752904,23,6,10
2004-11-01 00:00:00,0.7081233868044674,1353,275,0.667171955014073,1176,318,584,69,1723,2150,-0.09235740339606285,1.3307247120653605,1.411986712135072,0,0,11
2004-11-01 01:00:00,1.0537962713771893,1407,275,0.9132855069571081,1235,338,548,77,1780,2519,-0.09235740339606285,1.3191686052124751,1.394024544614948,1,0,11
2004-11-01 02:00:00,0.9155271175481003,1333,275,0.7707987137269297,1201,353,552,68,1767,1925,-0.15511771479298617,1.4405077271677709,1.4062714770150326,2,0,11
2004-11-01 03:00:00,0.5698542329753785,1269,275,0.68012529985318,1181,322,559,60,1756,1762,-0.21787802618990948,1.5907371162552792,1.4130753283484125,3,0,11
2004-11-01 04:00:00,0.466152367603562,1253,275,0.7967054034051438,1206,291,540,52,1779,1579,-0.30574246214560247,1.712076238210575,1.3643597528014109,4,0,11
2004-11-01 05:00:00,0.36245050223174546,1212,275,0.5505918514621089,1149,279,562,49,1710,1599,-0.30574246214560247,1.7236323450634596,1.359188825788042,5,0,11
2004-11-01 06:00:00,-0.259760689999154,1061,275,-0.148888769849675,962,200,679,45,1554,1395,-0.20532596391052507,1.5271785285644104,1.3668091392814274,6,0,11
2004-11-01 07:00:00,-0.6054335745718759,1028,275,-0.38204897695360296,890,180,733,51,1525,1323,-0.18022183935175584,1.5502907422701806,1.4669618309087833,7,0,11
2004-11-01 08:00:00,-0.4671644207427872,1067,275,-0.26546887340163905,928,213,711,51,1564,1309,-0.21787802618990948,1.5791810094023937,1.3997397797349873,8,0,11
2004-11-01 09:00:00,-0.19062611308460972,1111,275,-0.12298208017146066,970,266,667,62,1594,1441,-0.06725327883729362,1.3191686052124751,1.4770315308821853,9,0,11
2004-11-01 10:00:00,0.016777617659023584,1189,275,0.21380488564532413,1065,247,609,74,1683,1830,0.284204464985477,0.7529193694210967,1.5662980603761327,10,0,11
2004-11-01 11:00:00,0.293315925317201,1293,275,0.4081050582319308,1114,326,584,88,1702,1704,0.5352457105731703,0.44668253781963707,1.6844129195236113,11,0,11
2004-11-01 12:00:00,0.36245050223174546,1285,275,0.2267582304844312,1065,319,597,90,1686,1576,0.6231101465288629,0.4524605912460798,1.9143830945918592,12,0,11
2004-11-01 13:00:00,0.2241813484026566,1236,275,0.0195047130587175,1011,320,631,91,1706,1305,0.35951683866178474,1.151605055845639,2.276075831474346,13,0,11
2004-11-01 14:00:00,-0.4671644207427872,1082,275,-0.5504424598619954,834,174,747,64,1562,991,0.284204464985477,1.3018344449331474,2.2926772287277934,14,0,11
2004-11-01 15:00:00,-0.12149153617006529,1188,275,-0.17479545952788914,954,216,664,72,1636,1148,0.38462096322055395,1.0418220407432286,2.1732015993136384,15,0,11
2004-11-01 16:00:00,0.6389888098899229,1348,275,0.5894518859794303,1157,376,564,88,1810,1307,0.37206890094116957,0.9667073461994745,2.0469221185661035,16,0,11
2004-11-01 17:00:00,1.0537962713771893,1394,275,0.7319386792096083,1193,496,547,110,1811,1386,0.2967565272648614,1.00137566675813,1.921186945925239,17,0,11
2004-11-01 18:00:00,1.2612000021208223,1472,275,1.1723524037392503,1290,523,510,95,1942,1420,0.12102765535347633,1.4116174600355578,2.017529480805902,18,0,11
2004-11-01 19:00:00,1.3303345790353664,1291,275,0.6542186101749659,1174,465,567,91,1746,1341,0.10847559307409148,1.099602575007655,1.6003173170430334,19,0,11
2004-11-01 20:00:00,0.6389888098899229,1264,275,0.4858251272665734,1133,407,593,94,1750,1258,0.05826734395655301,1.0418220407432286,1.4201513337351277,20,0,11
2004-11-01 21:00:00,0.7081233868044674,1264,275,0.5117318169447875,1138,412,579,86,1733,1245,-0.05470121655790922,1.3480588723446882,1.5317344956025614,21,0,11
2004-11-01 22:00:00,0.7081233868044674,1260,275,0.5894518859794303,1160,403,568,79,1755,1231,-0.15511771479298617,1.561846849123066,1.5254749523758517,22,0,11
2004-11-01 23:00:00,0.36245050223174546,1184,275,0.29152495467996675,1084,357,612,71,1674,1151,-0.19277390163114025,1.5907371162552792,1.4658732146954419,23,0,11
